Name,Team,G,GS,IP,O-Swing%,Z-Contact%,Contact%,Zone%,SwStr%,CSW%,K%,K%+,BB%,BB%+,K-BB%,BABIP,BABIP+,LOB%,LOB%+,HR/FB,LA,Barrel%,HardHit%,ERA,ERA-,xERA,FIP,FIP-,xFIP,xFIP-,SIERA,WHIP,WHIP+,Stuff+,Location+,Pitching+,WAR,RA9-WAR,NameASCII,PlayerId,MLBAMID
"Brandon Kintzler","PHI",1,1,1,0.4,1,0.8333,0.2308,0.0769,0.3077,0,0,0,0,0,0,0,1,138.34626840958015,0.5,-0.001154660014435649,0.25,0.25,9,213.32443944215157,,16.170030307769775,374.5529751448116,6.698750299215317,158.28234766248877,6.616677976608276,1,77.33234188927067,80.1846153846154,104.8923076923077,104.39999999999999,-0.10581099987030029,-0.034801799803972244,"Brandon Kintzler",9939,445213
"Kutter Crawford","BOS",1,1,2,0.4375,0.7222,0.7188,0.4386,0.1579,0.2982,0.1538,66.74772008530073,0.1538,180.92864197066052,0,0.5,171.46540479346794,0.3571,49.655588140446916,0.2,13.63633304172092,0.2222,0.3333,22.5,490.43022103701367,,10.670030307769775,245.99680107639216,8.580930297076701,199.32664162991495,6.992512293909804,3.5,268.9907512844115,106.69649122807019,99.41929824561403,98.52105263157894,-0.10620900243520737,-0.26270899176597595,"Kutter Crawford",20531,676710
"Jhonathan Diaz","LAA",2,2,6,0.3049,0.8718,0.7344,0.4101,0.1223,0.2734,0.1471,63.802967849821925,0.1765,207.53579606637248,-0.0294,0.3333333333333333,114.31026986231197,0.7353,102.2320931812605,0.111111111,9.421045476740057,0.1364,0.3636,7.5,170.2079714457334,,7.1700303077697765,162.67968027535014,7.649903634687265,177.80518765939664,6.74080773756822,2.3333333333333335,179.327167522941,81.65985401459855,89.45693430656935,90.65182481751825,-0.10751400142908096,-0.09554540365934372,"Jhonathan Diaz",20298,646242
"Jake Reed","LAD",1,1,1,0.25,0.75,0.8,0.6667,0.0833,0.3333,0,0,0,0,0,0,0,1,138.34626840958015,1,-10.58127498626709,0.25,0.5,9,219.79884520128817,,16.170030307769775,378.83763650436526,4.934390303492546,116.32881676582845,4.237677976608277,1,77.33234188927067,63.300000000000004,107.34999999999998,79.13333333333333,-0.10755500197410583,-0.0376553013920784,"Jake Reed",16209,596082
"Lewis Thorpe","MIN",5,5,18.1,0.2857,0.907,0.8478,0.4091,0.0682,0.2435,0.0964,41.66958394626829,0.1325,152.44122213818875,-0.0361,0.2786885245901639,95.73152108447803,0.6343,88.13814380174404,0.157894736,8.960265874862671,0.0938,0.4375,5.4000099251669464,125.7279482210156,,6.22924818172619,145.72872281604305,5.966257235300399,137.8001641259424,6.498242523187543,1.6909121987896498,129.27029228978535,81.34870129870129,95.5961038961039,87.19415584415586,-0.10858690366148949,-0.19158970192074776,"Lewis Thorpe",15906,626929
"Austin Voth","WSN",12,12,51.2,0.3013,0.8577,0.8041,0.4222,0.0925,0.2492,0.1991,84.41168008235688,0.0779,84.03802863433607,0.1212,0.28859060402684567,98.8168280533814,0.7239,101.25958040527408,0.172839506,21.427617108380353,0.092,0.4233,6.096770442365559,134.9371359245427,,6.209944793624262,136.78007895923503,5.700887507431606,127.9377944875211,5.032305266711424,1.4516120100870378,108.9921502828425,92.6337323177367,103.49923830250266,100.57442872687704,-0.10983740538358688,-0.018011003732681274,"Austin Voth",15047,608723
"Adrian Morejon","SDP",6,6,14,0.3404,0.6774,0.6727,0.3948,0.1545,0.3348,0.2881,122.34242251350578,0.0678,74.77184423126748,0.2203,0.24242424242424243,83.49739018077497,0.9,114.0572381272786,0.384615384,8.240623976054945,0.1316,0.3421,4.4999969346203565,107.47311494460439,,6.2557164432254435,145.0700008137932,3.36827916664053,77.30999058137361,3.527007461335074,1.2142848871197789,92.29719914562473,97.42060085836908,106.69313304721031,107.1991416309013,-0.1140764020383358,0.09056630072882399,"Adrian Morejon",20039,670970
"Robbie Erlin","ATL",5,5,17.2,0.2541,0.9231,0.8321,0.4199,0.0737,0.2372,0.1899,80.4422256614481,0.0759,81.91048351005647,0.1139,0.2692307692307692,92.1877921821796,0.5263,73.62079655061764,0.166666666,20.4622802734375,0.1404,0.4035,8.150927849565326,178.6904924916535,,6.361225067006252,144.65325405432662,5.956413300162229,133.48409938353126,5.240826763183178,1.4150916405495355,106.25007211225908,82.38044871794872,99.03621794871796,88.52596153846152,-0.11539799720048904,-0.3413969874382019,"Robbie Erlin",10354,572362
"Peter Lambert","COL",2,2,5.2,0.2603,0.8333,0.8,0.4065,0.0894,0.2358,0.1,42.89764943621333,0.0667,75.15209102270767,0.0333,0.43478260869565216,151.2108519270325,0.625,86.4664177559876,0.25,0.736595869064331,0.12,0.4,11.117640821994993,229.91130437457042,,7.7582630279581855,173.945321338649,5.660890080867222,133.60376684993497,5.404822017526849,2.470586849332221,191.05626689969532,90.61219512195122,101.82764227642276,97.54552845528457,-0.11692199856042862,-0.21657900512218475,"Peter Lambert",17969,663567
"Janson Junk","LAA",4,4,16.1,0.3407,0.9079,0.8279,0.4534,0.085,0.2551,0.1408,61.10706783649368,0.0282,33.127779598574186,0.1127,0.2777777777777778,95.25855821859331,0.7333,101.9594743094896,0.208333333,13.927534432246768,0.1186,0.339,3.857150814640013,87.53570876268462,,6.2924857291450245,142.88521481713417,4.905420004130535,114.36417086157553,4.8994573033222,1.3469415543187346,103.51852018068269,98.71457489878543,101.65020242914979,105.38663967611336,-0.11763300001621246,-0.013939700089395046,"Janson Junk",23301,676083
"Connor Seabold","BOS",1,1,3,0.2727,0.8462,0.8947,0.4884,0.0465,0.2326,0,0,0.1667,196.00602909555792,-0.1667,0.2222222222222222,76.20684657487465,0.8333,115.86303899437615,0.25,11.290599822998047,0.1,0.7,6,130.78139227653696,,9.503363641103109,219.20489176316332,7.522510302066804,174.86038505073046,8.760011298560276,1.6666666666666667,128.09083394495786,87.07209302325582,93.0139534883721,88.37209302325581,-0.11831499636173248,0.006886640097945929,"Connor Seabold",19695,657756
"Colin Rea","CHC",2,2,5.1,0.2766,0.9615,0.8974,0.5053,0.0421,0.2842,0.1111,47.073598852209045,0.0741,79.88800244904876,0.037,0.35,119.8441298368335,0.4878,68.23390905272055,0.285714285,13.500726873224432,0.0455,0.3182,11.812507040802862,266.386617378131,,8.066422697903459,183.0423766767874,5.722284942449719,128.2599555729844,5.749392078528126,2.0625012293465312,154.85986777830936,86.36421052631579,106.9421052631579,103.09578947368422,-0.11964700371026993,-0.28677898645401,"Colin Rea",12317,607067
"Jordan Lyles","TEX",39,39,210.2,0.3005,0.8685,0.7928,0.4182,0.0968,0.2638,0.1807,78.29426030598492,0.0779,90.1803745783493,0.1028,0.304140127388535,104.43321055798074,0.7041,97.86889261557799,0.183206106,14.953122054110105,0.0932,0.4379,5.852847218083849,131.39097883001278,,5.704526799523829,128.24989939476336,4.98424807826314,115.21122169535872,4.928671381475342,1.4762656000195273,113.02912385360995,94.41358092635924,100.82661397849552,99.5820799892577,-0.12073640525341034,-0.05042201280593872,"Jordan Lyles",7593,543475
"Cory Abbott","CHC",1,1,5,0.3269,0.9167,0.8537,0.3882,0.0706,0.1765,0.2,85.79529887242664,0.1,112.72813766134288,0.1,0.16666666666666666,57.964159905362465,1,138.34626840958015,0.285714285,21.407499040876115,0.1429,0.2857,3.6,86.63983845310273,,7.970030307769775,190.4331156542868,5.240134301781655,123.59889787727188,5.1482779766082745,1.2,92.7988102671248,97.2,98.09529411764706,97.94705882352942,-0.12204399704933167,0.12279299646615982,"Cory Abbott",20277,676265
"Alex Wells","BAL",8,8,37,0.2542,0.8804,0.8467,0.4469,0.0656,0.2734,0.1429,61.98002576250351,0.0714,84.00258373009108,0.0714,0.29411764705882354,100.86200281968702,0.6739,93.6979358533924,0.166666666,18.605349518531977,0.093,0.4651,7.054054054054054,159.8646250625955,,6.602462740202208,144.61638154898915,5.950073544076972,138.51220440703383,5.523425432685685,1.5405405405405406,118.3974735383124,85.499375,98.49296874999999,91.03359375,-0.13622799515724182,-0.31855401396751404,"Alex Wells",19845,649144
"Michael Fulmer","DET",14,14,40.1,0.3165,0.88,0.8031,0.3551,0.0871,0.2381,0.1406,60.58429688409568,0.0885,99.69419495920744,0.0521,0.34782608695652173,119.80573646137516,0.625,86.7905576686201,0.1875,14.786552802666083,0.0748,0.415,7.586764182776406,173.85803878597514,,6.08552402608743,140.01091570525185,5.430739024036482,123.43201434586102,5.529948839221876,1.8347076781877583,139.2335738251766,94.24368250526017,96.07169267707084,94.23287224567247,-0.15007100999355316,-0.8195300213992596,"Michael Fulmer",13218,605242
"Reid Detmers","LAA",5,5,20.2,0.2935,0.8197,0.7569,0.4697,0.1161,0.2691,0.1881,81.61726175504428,0.1089,128.0831481333474,0.0792,0.328125,112.52417189571334,0.6875,95.58700720859513,0.161290322,18.396175608915442,0.1159,0.3333,7.4032137356934085,168.011465617542,,6.363573487872815,144.48871647267907,5.864953004122844,136.544572483511,5.268623235802631,1.7903196615729158,137.5941230873577,90.36949602122014,94.79389920424401,94.41326259946949,-0.15021899342536926,-0.28411999344825745,"Reid Detmers",27468,672282
"Brad Peacock","BOS",1,1,2.1,0.1667,1,0.9412,0.375,0.0208,0.1667,0,0,0.1667,196.00602909555792,-0.1667,0.125,42.866351198366985,0,0,0.142857142,31.248779296875,0.2222,0.5556,19.285742531058748,420.3693765497811,,12.598615545176276,290.2857846050437,12.32026655325408,285.7645025082208,10.723478435490918,1.7142882249829998,131.7507650160564,88.22083333333335,83.65208333333334,87.46458333333334,-0.15714100003242493,-0.24620600044727325,"Brad Peacock",5401,502748
"Danny Coulombe","MIN",1,1,1.2,0.4375,0.9091,0.7778,0.5,0.125,0.2813,0.25,108.46504573517142,0,0,0.25,0,0,1.25,173.79455856108206,0.5,16.966332753499348,0.3333,0.5,5.399989314100431,126.4716438903933,,16.37000418668194,384.57391750090767,5.004490667338137,116.65427146146496,3.7658549642115244,1.1999976253556512,92.22521793826468,86.36875,102.54375,100.9875,-0.15973399579524994,-0.16512499749660492,"Danny Coulombe",13293,543056
"Tyson Miller","CHC",1,1,2,0.2308,0.7692,0.8421,0.381,0.0714,0.1667,0,0,0.3,323.5464102421938,-0.3,0,0,0.7692,107.59962579238555,1,4.7107712881905695,0.1429,0.7143,9,202.96111131377828,,14.191419792175292,321.58546831579196,8.655558322370052,193.71055763618713,10.90638197977066,2,150.16705500570694,114.07619047619048,93.1047619047619,82.17142857142856,-0.16162000596523285,-0.0608024001121521,"Tyson Miller",19976,668338
"Iván Nova","DET",4,4,19,0.3176,0.8977,0.8099,0.4014,0.0951,0.2394,0.1023,43.95254179696222,0.1023,113.02077730325686,0,0.2727272727272727,94.06107660599613,0.5118,71.05002933305771,0.2,6.026940189190765,0.1,0.4143,8.526315789473685,195.0774488812955,,6.401946107964767,146.27022798809827,5.6948693294274175,128.1138118218144,5.902782022540709,1.631578947368421,123.34842812899444,86.49295774647888,98.46302816901407,91.60000000000001,-0.16176199913024902,-0.44253700971603394,"Ivan Nova",1994,467100
"Luis García","TEX",2,2,1,0.2121,1,0.6667,0.2826,0.087,0.2391,0.2222,95.50181937232219,0.4444,491.1520207043449,-0.2222,0.5,172.44530711099293,0.4348,60.35688108246025,0.5,42.63800048828125,0.3333,0.3333,36,794.868790606698,,24.191419792175292,531.2641095417354,15.04797391295433,339.47433290382116,12.250784191918214,6,453.6038969904957,114.73333333333333,91.73999999999998,99.33333333333333,-0.16184699535369873,-0.2813720107078552,"Luis Garcia",6984,472610
"Jake Latz","TEX",1,1,4.2,0.3137,0.9286,0.7955,0.3929,0.1071,0.2619,0.2105,91.33898553972844,0,0,0.2105,0.16666666666666666,57.155134931155985,1,139.0356468488656,0.333333333,23.551666259765625,0.1333,0.5333,5.785710344511887,130.67455858141918,,9.812882925542684,221.61670882986107,4.8584377208131295,113.278136391574,4.591999904814456,1.0714278415762755,82.3440514436108,77.57738095238093,102.96666666666667,99.26785714285714,-0.16206799447536469,0.005105350166559219,"Jake Latz",21306,656641
"Jay Jackson","SFG",1,1,0.1,0.2353,1,0.4286,0.2273,0.1818,0.3182,0.25,107.2441235905333,0.5,563.6406883067144,-0.25,0,,0,0,1,29.96380043029785,1,1,81.0000844896721,2006.9486513001332,,54.17008350497073,1346.8667588548499,20.46312833304497,485.57624489179346,13.180965593092262,9.000009387741345,695.9918029794591,101.28636363636365,88.85909090909091,96.25,-0.16628000140190125,-0.2398100048303604,"Jay Jackson",7432,543351
"Packy Naughton","LAA",5,5,17.1,0.335,0.8356,0.7872,0.3494,0.0962,0.2404,0.1205,52.272310889266336,0.1325,155.86021596398757,-0.012,0.3275862068965517,112.33940314054796,0.6376,88.64688884463729,0.25,5.5482335408528645,0.0656,0.4262,7.788476679481507,176.75477550225983,,6.34311339941039,144.0272054290165,5.314591396973233,123.82250718302619,5.936016432706652,1.9038498549843683,146.31942937856087,76.8158064516129,98.9016129032258,92.34580645161292,-0.1718430072069168,-0.31902098655700684,"Packy Naughton",23292,676050
"Andrew Kittredge","TBR",5,5,6.2,0.3462,0.7826,0.6585,0.4348,0.1522,0.3478,0.25,108.46504564220136,0.0714,84.00258322607559,0.1786,0.1875,64.4220145872411,1,138.97911523384096,0.5,9.617105616463554,0.2105,0.3158,4.050002142415584,98.06236858963345,,7.82110224125073,188.97971307579286,3.559023982799236,83.08098333645744,3.8939747600955115,1.2000006347898027,92.03737149704749,122.11847826086957,102.51739130434781,105.42608695652173,-0.17907159915193915,0.11656670272350311,"Andrew Kittredge",12828,552640
"Luis Oviedo","PIT",1,1,1,0.1944,0.8,0.5882,0.3455,0.1273,0.3273,0.1538,65.99638338504039,0.2308,260.14185527442095,-0.0769,0.6666666666666666,231.85663962144986,0.1316,18.203456318711922,0.333333333,4.804399762834821,0.2857,0.4286,54,1268.804113780385,,24.170030307769775,574.1915844104536,16.463110294938087,390.46250350356263,7.579837736827359,8,618.6587351141653,88.70181818181818,75.3890909090909,78.92909090909092,-0.17922499775886536,-0.46630600094795227,"Luis Oviedo",21728,665854
"Jackson Kowar","KCR",8,8,27.1,0.2465,0.8528,0.764,0.4007,0.1002,0.2564,0.1972,85.54989497109116,0.1408,165.63889799287094,0.0563,0.39080459770114945,134.01893707995197,0.4753,66.08158118765871,0.162162162,15.108065041162634,0.1183,0.5054,11.853673149775922,263.25863791812765,,6.27979023903815,146.92359784845135,5.814472098629124,135.37766445835845,5.545212633647379,2.1951246573659113,168.70520878508367,93.28166383701189,90.33820033955857,90.22071307300511,-0.18462899327278137,-1.3255800008773804,"Jackson Kowar",21549,663804
"Seth Frankoff","ARI",3,3,13.2,0.2759,0.9583,0.8393,0.4033,0.0741,0.1975,0.1618,69.39325606242464,0.1324,149.19900552931594,0.0294,0.32558139534883723,113.23231237326623,0.5882,81.38015787171229,0.2,7.752442115961119,0.0652,0.3478,9.219489463576267,219.19553755840005,,6.828557872680992,166.86136499975024,5.911394275683762,139.56033778923103,5.6931702697307776,1.902434333753833,147.11970231973825,75.44567901234568,93.59753086419754,87.19300411522634,-0.1919739991426468,-0.4271959960460663,"Seth Frankoff",11346,571676
"Alec Bettinger","MIL",1,1,4,0.3265,0.8621,0.8667,0.4494,0.0674,0.191,0,0,0.0769,86.71395100661941,-0.0769,0.42857142857142855,149.0506968995035,0.2679,37.057036062555035,0.285714285,19.788726806640625,0.0435,0.3913,24.75,588.4312689618641,,11.920030307769775,280.7790533645405,8.507660300284623,201.29520320394,7.349234178966832,3.25,251.33011114012965,83.8741573033708,98.52134831460674,94.67191011235954,-0.19358700513839722,-0.4881890118122101,"Alec Bettinger",20312,676424
"Justin Steele","CHC",9,9,43.2,0.3279,0.8744,0.7765,0.4118,0.104,0.2627,0.1979,84.9015975565212,0.1042,117.42514264571126,0.0938,0.2727272727272727,94.85044348150223,0.7885,109.08071156677839,0.238095238,11.993543730007381,0.0611,0.3664,4.94656128442103,119.04701960572508,,5.986822150287306,142.7949763025137,4.706741856692184,110.9157173022446,4.890404235282583,1.442747041289467,111.57100745673074,97.58954607977995,95.04649243466301,95.08968363136174,-0.19564899802207947,0.2646450102329254,"Justin Steele",17312,657006
"Humberto Mejía","- - -",8,8,32.1,0.3268,0.8549,0.8065,0.4281,0.0958,0.2396,0.2013,85.97283206336371,0.0974,107.89909401650961,0.1039,0.37373737373737376,129.43749393946283,0.6827,94.8227321973293,0.177777777,17.251962913657135,0.1215,0.3738,6.680419333196909,157.56157472138332,,5.960153674618012,142.09751289207102,5.280324291143588,122.24441687644487,5.024610975647379,1.8556720369991413,142.18199477470625,87.07220447284345,99.45830670926517,94.56070287539936,-0.1970679946243763,-0.5307040065526962,"Humberto Mejia",20739,650668
"Jordan Yamamoto","- - -",4,4,12.2,0.2606,0.9067,0.8393,0.4297,0.0723,0.2369,0.1818,77.19055883754844,0.1061,115.86368049850364,0.0758,0.42857142857142855,147.5155083571136,0.5738,80.00738557582937,0.16,19.49019589631454,0.1739,0.5,9.236846741549211,215.40636376631846,,7.289930433228463,167.98553124151832,6.8869504935174,157.42600797612064,5.713558274351971,2.2894748333754458,173.32215115473542,90.98970680409501,94.06083989135732,93.64077117719434,-0.2048547975718975,-0.6508249938488007,"Jordan Yamamoto",17585,657141
"Robert Dugger","- - -",5,5,14.2,0.2448,0.8267,0.7727,0.45,0.0962,0.3,0.1286,55.490657696968384,0.1286,149.81110638141047,0,0.3333333333333333,114.25620631511136,0.5645,78.5559189201054,0.15,15.795860595703125,0.098,0.4314,7.977292913717523,189.81204848954044,,6.652173088035424,157.3257145887067,6.477260329542769,149.34292733133918,6.2588922144933505,1.9090957400349629,145.87736006545404,90.58481363996829,99.71376685170499,98.56978984932591,-0.2102249078452587,-0.4827730059623718,"Robert Dugger",19191,667498
"Colten Brewer","BOS",4,4,14.1,0.3429,0.8989,0.8523,0.4167,0.0733,0.2167,0.169,72.63518641959439,0.1268,140.08209013199053,0.0423,0.34782608695652173,119.96195277286465,0.7692,106.78525128471203,0.307692307,7.279719848632812,0.14,0.4,6.906992981960742,147.87919759961517,,7.0286381154868165,158.3045247109608,5.149629171467254,115.79252931372979,5.524637221153215,2.0232605704733486,152.95981323232073,108.1121107266436,103.24809688581315,106.64636678200694,-0.21742099523544312,-0.0896679013967514,"Colten Brewer",12997,605155
"Mike Kickham","BOS",2,2,6.2,0.4789,0.875,0.7273,0.4365,0.1429,0.3571,0.3333,143.25272905848328,0.0303,33.487637473907505,0.303,0.4,137.95624568879435,0.6757,93.7978557925345,0.5,8.462420814915708,0.2105,0.4737,10.799994850161147,231.22863693259853,,9.041417002679248,203.80356879015437,3.5553520911062724,79.7652154475213,2.840835994222796,1.6499992132190642,124.74101219123656,95.90559999999999,102.6664,96.66479999999999,-0.21909099817276,-0.26181599497795105,"Mike Kickham",11618,592464
"Miguel Yajure","PIT",3,3,11.1,0.2843,0.907,0.7778,0.3892,0.0958,0.2575,0.1837,78.79160083895196,0.102,115.02871153123759,0.0816,0.25806451612903225,89.7509572728193,0.5263,72.81382541319394,0.307692307,13.855171421595982,0.1429,0.3143,8.735320089674824,205.2483345364418,,7.493572574376507,177.3274773786475,4.929154356655631,116.2043147039316,5.0929607441479625,1.5000044598431514,115.99885772402135,87.82455089820358,95.925748502994,98.70958083832335,-0.221794992685318,-0.309673011302948,"Miguel Yajure",21111,664337
"Rony García","DET",2,2,5,0.1633,0.75,0.7778,0.4556,0.0889,0.3,0.2174,93.42569280817281,0.087,96.09495985187701,0.1304,0.23076923076923078,79.5901417435352,0.5263,73.0635929404385,0.428571428,14.265867106119792,0.125,0.5,9,205.9150849302563,,10.191419792175292,233.1987418431229,5.091007676720619,114.46780664377516,4.871822843895183,1.6,120.96103919746552,98.94555555555556,99.2388888888889,101.53666666666666,-0.22394900023937225,-0.23075799643993378,"Rony Garcia",20430,665621
"Nick Neidert","MIA",7,7,31.2,0.2662,0.8354,0.8292,0.4221,0.0769,0.2289,0.1348,57.80534319062195,0.1631,183.88277732172304,-0.0284,0.26373626373626374,91.72350578430985,0.749,103.61967468499944,0.095238095,18.327826458474863,0.0842,0.3579,5.1157840299796336,121.3535378249919,,6.170027115473882,148.1128814975982,6.86801963022515,162.30728935556368,6.7557165860426895,1.6105246020306254,124.54563914531388,87.87406015037594,94.74680451127821,90.16898496240604,-0.2290630042552948,0.22067399322986603,"Nick Neidert",18699,663734
"Sean Newcomb","ATL",4,4,13.2,0.246,0.8571,0.8293,0.3767,0.07,0.2367,0.1429,60.52319822165278,0.0857,92.44183072742106,0.0571,0.3404255319148936,116.56571899023318,0.5128,71.73308376833735,0.2,14.957340087890625,0.098,0.3137,11.195094348628324,245.4268961236852,,7.508482318770529,170.63595389838505,6.525475562551273,146.18167743396953,5.63283347687721,1.902434333753833,142.84148062077864,88.83724832214764,89.91275167785236,89.36208053691276,-0.2300499975681305,-0.6124849915504456,"Sean Newcomb",16943,656794
"Hans Crouse","PHI",2,2,7,0.3012,0.8974,0.75,0.3664,0.1221,0.2061,0.0625,26.811030897633326,0.2188,246.59280113418757,-0.1563,0.09523809523809523,33.122377088778556,0.8537,118.10047295158526,0.153846153,30.637273615056817,0.0435,0.2174,5.142857142857143,121.8996796812295,,9.312887450626919,215.3028807045247,8.87527029982635,210.03635439251997,9.393595945358275,1.5714285714285714,121.52225154028247,91.2854961832061,91.7351145038168,89.95954198473282,-0.2341960072517395,0.045072998851537704,"Hans Crouse",22192,668968
"Riley O'Brien","CIN",1,1,1.1,0.3333,0.875,0.6111,0.2857,0.1667,0.2619,0.2222,95.32810976292372,0.3333,375.7604584953826,-0.1111,0,0,1,138.34626840958015,1,-9.477849960327148,0.5,0.5,13.500033393584838,305.786183980952,,26.42008781894366,594.9864033006032,9.566586123828076,226.47468888883427,8.947367307005972,3.7500092759957884,289.9969994192426,83.61666666666667,84.0142857142857,83.11190476190477,-0.23488600552082062,-0.0962153971195221,"Riley O'Brien",20348,676617
"Thomas Eshelman","BAL",10,10,35.2,0.2886,0.9298,0.8638,0.4923,0.0596,0.2589,0.0915,39.45722406808921,0.0732,84.32108226962374,0.0183,0.2992125984251969,102.82526007239579,0.6739,93.64189580070834,0.151515151,21.411481843171295,0.0949,0.365,6.813077675416237,153.37837600799327,,6.991906505196192,151.22367151824287,6.726832540703699,154.53780265518336,6.465625967406302,1.6822414013373426,128.514419787617,71.60472176541836,104.0467183976524,86.42357436165081,-0.23637267760932446,-0.39222319703549147,"Thomas Eshelman",18361,664045
"Robert Gsellman","NYM",5,5,11.1,0.2519,0.9273,0.8539,0.3571,0.0616,0.1848,0.1053,44.59604084693076,0.1053,113.52505567662674,0,0.36585365853658536,125.53471494643608,0.7212,98.0667165863916,0.214285714,10.791690826416016,0.0909,0.5,7.94117201571071,190.78968748279505,,7.422936921110081,172.47199190162306,6.334823830006242,142.924566018886,6.196434930956317,2.1176458708561894,159.59559604819958,85.56683228864088,96.04915914997706,91.59345665800335,-0.23770269751548767,-0.2687315121293068,"Robert Gsellman",13696,607229
"Adam Plutko","- - -",5,5,17,0.3038,0.8214,0.8125,0.4751,0.0997,0.2425,0.1039,44.65020119800649,0.0519,58.32873050630334,0.0519,0.3103448275862069,106.96743873664907,0.5825,80.87692903244013,0.23076923,19.566851540217325,0.1094,0.4219,9,203.2840422222558,,7.719573351916145,172.61303511703312,6.05154113874716,136.6142386349517,5.97521951509222,1.6470588235294117,124.88749648814357,91.84784053156145,107.13621262458474,101.08006644518272,-0.23987700697034597,-0.4668800085783005,"Adam Plutko",15846,592644
"Matt Moore","PHI",13,13,56.1,0.3089,0.8582,0.8017,0.4153,0.0929,0.25,0.1925,82.55774034347158,0.1245,140.3784345786114,0.0679,0.30120481927710846,104.75450585306471,0.7018,97.08510050480984,0.183098591,17.979653066293352,0.095,0.4134,6.550299554350562,155.25988673444544,,6.223286468605268,143.55007367976933,5.447006025156026,128.5179615940145,5.358792903439168,1.704142973489577,131.78536705409428,92.61521961184884,95.22962206332993,92.34688457609805,-0.24255600571632385,-0.5223730206489563,"Matt Moore",1890,519043
"Ryan Feltner","COL",2,2,6.1,0.1852,0.7805,0.7143,0.4296,0.1127,0.2676,0.1818,77.99572589667983,0.1515,170.8002079970715,0.0303,0.3333333333333333,115.92831981072493,0.6481,89.66887765238027,0.25,28.051141648065474,0.1429,0.3333,11.368426758829798,235.09752353560125,,10.275297032038399,230.68728826959907,7.460398768936188,176.3930748861236,6.518742040516418,2.2105274253280163,170.94526261107538,97.3169014084507,92.28098591549295,92.39788732394368,-0.24745100736618042,-0.24987900257110596,"Ryan Feltner",21446,663372
"Ronald Bolaños","KCR",2,2,3.2,0.15,0.8846,0.875,0.4521,0.0548,0.1781,0.0952,40.92935109817263,0.1429,157.8702915799023,-0.0476,0.46153846153846156,159.1802834870704,0.5435,75.4461013530753,0.5,4.819185529436384,0.1333,0.4,12.27271583455734,268.6572845804288,,12.464138422729729,284.79250947081584,7.476808954981587,168.3819050982592,6.616174581201173,2.9999972040029057,226.80173711605153,87.95205479452055,92.54109589041097,86.35205479452054,-0.24863199889659882,-0.35700899362564087,"Ronald Bolanos",20041,671790
"Taylor Widener","ARI",13,13,61,0.2765,0.8658,0.7828,0.4203,0.0969,0.263,0.2344,100.56591790680329,0.1172,132.13554573304074,0.1172,0.25316455696202533,88.0468251727025,0.8242,114.0216497637909,0.164556962,17.581735942178145,0.0994,0.4503,4.278688524590164,101.72682933233664,,5.711013914327152,139.38357900898546,5.225512925181233,123.25122598692946,4.808223443712993,1.3934426229508197,107.75818132111485,91.96144230769231,97.5360576923077,95.49826923076924,-0.2539820075035095,0.8101419806480408,"Taylor Widener",19266,642203
"Wes Benjamin","TEX",3,3,10,0.3077,0.8871,0.8191,0.4555,0.089,0.2565,0.1731,74.85453164100116,0.1154,134.33217150860344,0.0577,0.36363636363636365,125.05844069253122,0.6098,84.71233941546632,0.307692307,15.876333448621962,0.1351,0.5405,10.8,242.55966593045952,,8.380725049972535,187.34876048435825,5.539959870278835,127.18671860307877,5.522192494402502,2.2,168.07682011249736,87.85706806282722,103.2937172774869,99.80000000000001,-0.2581904884427786,-0.40157559514045715,"Wes Benjamin",19243,605138
"Adrian Sampson","CHC",5,5,24,0.2973,0.879,0.8316,0.4234,0.0831,0.2156,0.1856,79.60388541906292,0.0515,58.10728660593405,0.134,0.21875,76.07795987578825,1,138.34626840958015,0.24137931,15.665284946986608,0.1408,0.4648,3,72.1998653775856,,6.4616969744364425,154.20182381981232,4.801965302601458,113.17997164360685,4.5013909077562015,1.0833333333333333,83.77670371337655,85.69220779220777,97.86337662337661,91.77870129870132,-0.25958600640296936,0.7600979804992676,"Adrian Sampson",13339,592716
"Josh James","HOU",2,2,6,0.2,0.7826,0.6512,0.3197,0.102,0.2993,0.2727,117.20677812523259,0.3333,368.36401552825873,-0.0606,0.2,68.97812284439718,0.6818,94.65056355353653,0.4,10.593083063761393,0.1667,0.3333,10.5,238.65546695734236,,10.524753125508626,238.83583396099894,7.798317342499892,175.64731945466323,8.546786957060107,2.5,189.00162374603988,102.61768707482993,87.97006802721089,87.84965986394559,-0.2613919973373413,-0.255403995513916,"Josh James",16794,657624
"Robert Stock","- - -",3,3,9,0.2453,0.8049,0.7313,0.369,0.1071,0.2798,0.2,85.79529874850012,0.2,225.45627457116484,0,0.30434782608695654,105.84759634892278,0.7595,105.07311522151413,0.3,11.136576725886417,0.1538,0.4231,8,195.3054495542677,,8.836696974436443,211.63117918285434,6.463763636350632,152.6947576895263,6.44757723599564,2.111111111111111,163.2571662106825,83.76369047619048,91.80119047619048,86.47500000000001,-0.2694770097732544,-0.18694807263091207,"Robert Stock",6576,476594
