"all_star_status" "team_id" "team_full_name" "link" "season" "team_code" "file_code" "team_abbreviation" "team_name" "first_year_of_play" "short_name" "franchise_name" "club_name" "active" "venue_id" "venue_name" "venue_link" "league_id" "league_name" "league_link" "sport_id" "sport_link" "sport_name" "location_name" "spring_venue_id" "spring_venue_link" "division_id" "division_name" "division_link" "spring_league_id" "spring_league_name" "spring_league_link" "spring_league_abbreviation"
"80" "N" 208 "Cleveland Spiders" "/api/v1/teams/208" 1880 "cl2" "t208" "CLE" "Spiders" "1879" "Cleveland" "Cleveland" "Spiders" FALSE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"81" "N" 144 "Boston Red Caps" "/api/v1/teams/144" 1880 "bsn" "atl" "BSN" "Red Caps" "1871" "Boston" "Boston" "Red Caps" TRUE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"82" "N" 112 "Chicago White Stockings" "/api/v1/teams/112" 1880 "chn" "chc" "CHI" "White Stockings" "1874" "Chi. White Stockings" "Chicago" "White Stockings" TRUE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"83" "N" 297 "Worcester Brown Stockings" "/api/v1/teams/297" 1880 "wrc" "wrc" "WOR" "Brown Stockings" "1880" "Worcester" "Worcester" "Brown Stockings" FALSE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"84" "N" 299 "Troy Trojans" "/api/v1/teams/299" 1880 "trn" "t299" "TRO" "Trojans" "1879" "Troy" "Troy" "Trojans" FALSE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"85" "N" 187 "Buffalo Bisons" "/api/v1/teams/187" 1880 "bfn" "t187" "BUF" "Bisons" "1879" "Buffalo" "Buffalo" "Bisons" FALSE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"86" "N" 204 "Cincinnati Reds" "/api/v1/teams/204" 1880 "cn1" "t204" "CIN" "Reds" "1876" "Cincinnati" "Cincinnati" "Reds" FALSE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"87" "N" 224 "Providence Grays" "/api/v1/teams/224" 1881 "pro" "t224" "PRO" "Grays" "1878" "Providence" "Providence" "Grays" FALSE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"88" "N" 208 "Cleveland Spiders" "/api/v1/teams/208" 1881 "cl2" "t208" "CLE" "Spiders" "1879" "Cleveland" "Cleveland" "Spiders" FALSE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"89" "N" 144 "Boston Red Caps" "/api/v1/teams/144" 1881 "bsn" "atl" "BSN" "Red Caps" "1871" "Boston" "Boston" "Red Caps" TRUE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"90" "N" 112 "Chicago White Stockings" "/api/v1/teams/112" 1881 "chn" "chc" "CHI" "White Stockings" "1874" "Chi. White Stockings" "Chicago" "White Stockings" TRUE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"91" "N" 213 "Detroit Wolverines" "/api/v1/teams/213" 1881 "dtn" "t213" "DET" "Wolverines" "1881" "Detroit" "Detroit" "Wolverines" FALSE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"92" "N" 297 "Worcester Brown Stockings" "/api/v1/teams/297" 1881 "wrc" "wrc" "WOR" "Brown Stockings" "1880" "Worcester" "Worcester" "Brown Stockings" FALSE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"93" "N" 299 "Troy Trojans" "/api/v1/teams/299" 1881 "trn" "t299" "TRO" "Trojans" "1879" "Troy" "Troy" "Trojans" FALSE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"94" "N" 187 "Buffalo Bisons" "/api/v1/teams/187" 1881 "bfn" "t187" "BUF" "Bisons" "1879" "Buffalo" "Buffalo" "Bisons" FALSE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"95" "N" 224 "Providence Grays" "/api/v1/teams/224" 1882 "pro" "t224" "PRO" "Grays" "1878" "Providence" "Providence" "Grays" FALSE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"96" "N" 163 "Baltimore Orioles" "/api/v1/teams/163" 1882 "bl2" "t163" "BAL" "Orioles" "1882" "Baltimore" "Baltimore" "Orioles" FALSE 401 "TBD" "/api/v1/venues/401" 100 "American Association" "/api/v1/league/100" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"97" "N" 134 "Pittsburgh Pirates" "/api/v1/teams/134" 1882 "pt1" "pit" "PIT" "Pirates" "1882" "Pittsburgh" "Pittsburgh" "Pirates" TRUE 401 "TBD" "/api/v1/venues/401" 100 "American Association" "/api/v1/league/100" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"98" "N" 297 "Worcester Brown Stockings" "/api/v1/teams/297" 1882 "wrc" "wrc" "WOR" "Brown Stockings" "1880" "Worcester" "Worcester" "Brown Stockings" FALSE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"99" "N" 299 "Troy Trojans" "/api/v1/teams/299" 1882 "trn" "t299" "TRO" "Trojans" "1879" "Troy" "Troy" "Trojans" FALSE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"100" "N" 172 "Philadelphia Athletics" "/api/v1/teams/172" 1882 "ph4" "t172" "PHA" "Athletics" "1882" "Philadelphia" "Philadelphia" "Athletics" FALSE 401 "TBD" "/api/v1/venues/401" 100 "American Association" "/api/v1/league/100" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"101" "N" 208 "Cleveland Spiders" "/api/v1/teams/208" 1882 "cl2" "t208" "CLE" "Spiders" "1879" "Cleveland" "Cleveland" "Spiders" FALSE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"102" "N" 144 "Boston Red Caps" "/api/v1/teams/144" 1882 "bsn" "atl" "BSN" "Red Caps" "1871" "Boston" "Boston" "Red Caps" TRUE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"103" "N" 112 "Chicago White Stockings" "/api/v1/teams/112" 1882 "chn" "chc" "CHI" "White Stockings" "1874" "Chi. White Stockings" "Chicago" "White Stockings" TRUE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"104" "N" 113 "Cincinnati Red Stockings" "/api/v1/teams/113" 1882 "cn2" "cin" "CIN" "Red Stockings" "1882" "Cincinnati" "Cincinnati" "Red Stockings" TRUE 401 "TBD" "/api/v1/venues/401" 100 "American Association" "/api/v1/league/100" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"105" "N" 178 "St. Louis Cardinals" "/api/v1/teams/178" 1882 "sl6" "t178" "STL" "Cardinals" "1882" "St. Louis" "St. Louis" "Cardinals" FALSE 401 "TBD" "/api/v1/venues/401" 100 "American Association" "/api/v1/league/100" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"106" "N" 148 "Louisville Colonels" "/api/v1/teams/148" 1882 "ls2" "t148" "LOU" "Colonels" "1882" "Louisville" "Louisville" "Colonels" FALSE 401 "TBD" "/api/v1/venues/401" 100 "American Association" "/api/v1/league/100" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"107" "N" 213 "Detroit Wolverines" "/api/v1/teams/213" 1882 "dtn" "t213" "DET" "Wolverines" "1881" "Detroit" "Detroit" "Wolverines" FALSE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"108" "N" 187 "Buffalo Bisons" "/api/v1/teams/187" 1882 "bfn" "t187" "BUF" "Bisons" "1879" "Buffalo" "Buffalo" "Bisons" FALSE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"109" "N" 224 "Providence Grays" "/api/v1/teams/224" 1883 "pro" "t224" "PRO" "Grays" "1878" "Providence" "Providence" "Grays" FALSE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"110" "N" 163 "Baltimore Orioles" "/api/v1/teams/163" 1883 "bl2" "t163" "BAL" "Orioles" "1882" "Baltimore" "Baltimore" "Orioles" FALSE 401 "TBD" "/api/v1/venues/401" 100 "American Association" "/api/v1/league/100" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"111" "N" 134 "Pittsburgh Pirates" "/api/v1/teams/134" 1883 "pt1" "pit" "PIT" "Pirates" "1882" "Pittsburgh" "Pittsburgh" "Pirates" TRUE 401 "TBD" "/api/v1/venues/401" 100 "American Association" "/api/v1/league/100" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"112" "N" 137 "New York Gothams" "/api/v1/teams/137" 1883 "ny0" "sf" "NYG" "Gothams" "1883" "New York" "New York" "Gothams" TRUE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"113" "N" 172 "Philadelphia Athletics" "/api/v1/teams/172" 1883 "ph4" "t172" "PHA" "Athletics" "1882" "Philadelphia" "Philadelphia" "Athletics" FALSE 401 "TBD" "/api/v1/venues/401" 100 "American Association" "/api/v1/league/100" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"114" "N" 143 "Philadelphia Phillies" "/api/v1/teams/143" 1883 "phi" "phi" "PHI" "Phillies" "1883" "Philadelphia" "Philadelphia" "Phillies" TRUE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"115" "N" 208 "Cleveland Spiders" "/api/v1/teams/208" 1883 "cl2" "t208" "CLE" "Spiders" "1879" "Cleveland" "Cleveland" "Spiders" FALSE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"116" "N" 144 "Boston Beaneaters" "/api/v1/teams/144" 1883 "bsn" "atl" "BSN" "Beaneaters" "1871" "Boston" "Boston" "Beaneaters" TRUE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"117" "N" 112 "Chicago White Stockings" "/api/v1/teams/112" 1883 "chn" "chc" "CHI" "White Stockings" "1874" "Chi. White Stockings" "Chicago" "White Stockings" TRUE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"118" "N" 113 "Cincinnati Red Stockings" "/api/v1/teams/113" 1883 "cn2" "cin" "CIN" "Red Stockings" "1882" "Cincinnati" "Cincinnati" "Red Stockings" TRUE 401 "TBD" "/api/v1/venues/401" 100 "American Association" "/api/v1/league/100" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"119" "N" 210 "Columbus Colts" "/api/v1/teams/210" 1883 "cl5" "t210" "COL" "Colts" "1883" "Columbus" "Columbus" "Colts" FALSE 401 "TBD" "/api/v1/venues/401" 100 "American Association" "/api/v1/league/100" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"120" "N" 178 "St. Louis Cardinals" "/api/v1/teams/178" 1883 "sl6" "t178" "STL" "Cardinals" "1882" "St. Louis" "St. Louis" "Cardinals" FALSE 401 "TBD" "/api/v1/venues/401" 100 "American Association" "/api/v1/league/100" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"121" "N" 148 "Louisville Colonels" "/api/v1/teams/148" 1883 "ls2" "t148" "LOU" "Colonels" "1882" "Louisville" "Louisville" "Colonels" FALSE 401 "TBD" "/api/v1/venues/401" 100 "American Association" "/api/v1/league/100" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"122" "N" 213 "Detroit Wolverines" "/api/v1/teams/213" 1883 "dtn" "t213" "DET" "Wolverines" "1881" "Detroit" "Detroit" "Wolverines" FALSE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"123" "N" 187 "Buffalo Bisons" "/api/v1/teams/187" 1883 "bfn" "t187" "BUF" "Bisons" "1879" "Buffalo" "Buffalo" "Bisons" FALSE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"124" "N" 156 "New York Metropolitans" "/api/v1/teams/156" 1883 "ny4" "t156" "NYM" "Metropolitans" "1883" "New York" "New York" "Metropolitans" FALSE 401 "TBD" "/api/v1/venues/401" 100 "American Association" "/api/v1/league/100" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"125" "N" 193 "Chicago Unions" "/api/v1/teams/193" 1884 "chu" "t193" "CUN" "Unions" "1884" "Chicago" "Chicago" "Unions" FALSE 401 "TBD" "/api/v1/venues/401" 101 "Union Association" "/api/v1/league/101" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"126" "N" 130 "Kansas City Unions" "/api/v1/teams/130" 1884 "kcu" "t130" "KC" "Unions" "1884" "Kansas City" "Kansas City" "Unions" FALSE 401 "TBD" "/api/v1/venues/401" 101 "Union Association" "/api/v1/league/101" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"127" "N" 196 "St. Louis Maroons" "/api/v1/teams/196" 1884 "slu" "t196" "STL" "Maroons" "1884" "St. Louis" "St. Louis" "Maroons" FALSE 401 "TBD" "/api/v1/venues/401" 101 "Union Association" "/api/v1/league/101" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"128" "N" 198 "St. Paul Saints" "/api/v1/teams/198" 1884 "spu" "t198" "SPS" "Saints" "1884" "St. Paul" "St. Paul" "Saints" FALSE 401 "TBD" "/api/v1/venues/401" 101 "Union Association" "/api/v1/league/101" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"129" "N" 134 "Pittsburgh Pirates" "/api/v1/teams/134" 1884 "pt1" "pit" "PIT" "Pirates" "1882" "Pittsburgh" "Pittsburgh" "Pirates" TRUE 401 "TBD" "/api/v1/venues/401" 100 "American Association" "/api/v1/league/100" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"130" "N" 201 "Toledo Blue Stockings" "/api/v1/teams/201" 1884 "tl1" "t201" "TOL" "Blue Stockings" "1884" "Toledo" "Toledo" "Blue Stockings" FALSE 401 "TBD" "/api/v1/venues/401" 100 "American Association" "/api/v1/league/100" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"131" "N" 137 "New York Gothams" "/api/v1/teams/137" 1884 "ny0" "sf" "NYG" "Gothams" "1883" "New York" "New York" "Gothams" TRUE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"132" "N" 206 "Cincinnati Outlaw Reds" "/api/v1/teams/206" 1884 "cnu" "t206" "COR" "Outlaw Reds" "1884" "Cincinnati" "Cincinnati" "Outlaw Reds" FALSE 401 "TBD" "/api/v1/venues/401" 101 "Union Association" "/api/v1/league/101" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"133" "N" 143 "Philadelphia Phillies" "/api/v1/teams/143" 1884 "phi" "phi" "PHI" "Phillies" "1883" "Philadelphia" "Philadelphia" "Phillies" TRUE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"134" "N" 208 "Cleveland Spiders" "/api/v1/teams/208" 1884 "cl2" "t208" "CLE" "Spiders" "1879" "Cleveland" "Cleveland" "Spiders" FALSE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"135" "N" 144 "Boston Beaneaters" "/api/v1/teams/144" 1884 "bsn" "atl" "BSN" "Beaneaters" "1871" "Boston" "Boston" "Beaneaters" TRUE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"136" "N" 210 "Columbus Colts" "/api/v1/teams/210" 1884 "cl5" "t210" "COL" "Colts" "1883" "Columbus" "Columbus" "Colts" FALSE 401 "TBD" "/api/v1/venues/401" 100 "American Association" "/api/v1/league/100" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"137" "N" 148 "Louisville Colonels" "/api/v1/teams/148" 1884 "ls2" "t148" "LOU" "Colonels" "1882" "Louisville" "Louisville" "Colonels" FALSE 401 "TBD" "/api/v1/venues/401" 100 "American Association" "/api/v1/league/100" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"138" "N" 213 "Detroit Wolverines" "/api/v1/teams/213" 1884 "dtn" "t213" "DET" "Wolverines" "1881" "Detroit" "Detroit" "Wolverines" FALSE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"139" "N" 152 "Milwaukee Unions" "/api/v1/teams/152" 1884 "mlu" "t152" "MIL" "Unions" "1884" "Milwaukee" "Milwaukee" "Unions" FALSE 401 "TBD" "/api/v1/venues/401" 101 "Union Association" "/api/v1/league/101" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"140" "N" 219 "Washington Nationals" "/api/v1/teams/219" 1884 "ws7" "t219" "WSN" "Nationals" "1884" "Washington" "Washington" "Nationals" FALSE 401 "TBD" "/api/v1/venues/401" 100 "American Association" "/api/v1/league/100" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"141" "N" 156 "New York Metropolitans" "/api/v1/teams/156" 1884 "ny4" "t156" "NYM" "Metropolitans" "1883" "New York" "New York" "Metropolitans" FALSE 401 "TBD" "/api/v1/venues/401" 100 "American Association" "/api/v1/league/100" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"142" "N" 222 "Washington Nationals" "/api/v1/teams/222" 1884 "wsu" "t222" "WST" "Nationals" "1884" "Washington" "Washington" "Nationals" FALSE 401 "TBD" "/api/v1/venues/401" 101 "Union Association" "/api/v1/league/101" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"143" "N" 223 "Wilmington Quicksteps" "/api/v1/teams/223" 1884 "wil" "t223" "WIL" "Quicksteps" "1884" "Wilmington" "Wilmington" "Quicksteps" FALSE 401 "TBD" "/api/v1/venues/401" 101 "Union Association" "/api/v1/league/101" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"144" "N" 224 "Providence Grays" "/api/v1/teams/224" 1884 "pro" "t224" "PRO" "Grays" "1878" "Providence" "Providence" "Grays" FALSE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"145" "N" 161 "Altoona Pride" "/api/v1/teams/161" 1884 "alt" "t161" "ALT" "Pride" "1884" "Altoona" "Altoona" "Pride" FALSE 401 "TBD" "/api/v1/venues/401" 101 "Union Association" "/api/v1/league/101" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"146" "N" 163 "Baltimore Orioles" "/api/v1/teams/163" 1884 "bl2" "t163" "BAL" "Orioles" "1882" "Baltimore" "Baltimore" "Orioles" FALSE 401 "TBD" "/api/v1/venues/401" 100 "American Association" "/api/v1/league/100" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"147" "N" 167 "Baltimore Monumentals" "/api/v1/teams/167" 1884 "blu" "t167" "BAL" "Unions" "1884" "Baltimore" "Baltimore" "Unions" FALSE 401 "TBD" "/api/v1/venues/401" 101 "Union Association" "/api/v1/league/101" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"148" "N" 169 "Boston Unions" "/api/v1/teams/169" 1884 "bsu" "t169" "BSU" "Unions" "1884" "Boston" "Boston" "Unions" FALSE 401 "TBD" "/api/v1/venues/401" 101 "Union Association" "/api/v1/league/101" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"149" "N" 172 "Philadelphia Athletics" "/api/v1/teams/172" 1884 "ph4" "t172" "PHA" "Athletics" "1882" "Philadelphia" "Philadelphia" "Athletics" FALSE 401 "TBD" "/api/v1/venues/401" 100 "American Association" "/api/v1/league/100" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"150" "N" 175 "Philadelphia Keystones" "/api/v1/teams/175" 1884 "phu" "t175" "PHK" "Keystones" "1884" "Philadelphia" "Philadelphia" "Keystones" FALSE 401 "TBD" "/api/v1/venues/401" 101 "Union Association" "/api/v1/league/101" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"151" "N" 112 "Chicago White Stockings" "/api/v1/teams/112" 1884 "chn" "chc" "CHI" "White Stockings" "1874" "Chi. White Stockings" "Chicago" "White Stockings" TRUE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"152" "N" 113 "Cincinnati Red Stockings" "/api/v1/teams/113" 1884 "cn2" "cin" "CIN" "Red Stockings" "1882" "Cincinnati" "Cincinnati" "Red Stockings" TRUE 401 "TBD" "/api/v1/venues/401" 100 "American Association" "/api/v1/league/100" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
