Name,Team,G,GS,IP,TBF,O-Swing%,Z-Contact%,Contact%,Zone%,SwStr%,CSW%,K%,K%+,BB%,BB%+,K-BB%,BABIP,BABIP+,LOB%,LOB%+,HR/FB,LA,Barrel%,HardHit%,ERA,ERA-,xERA,FIP,FIP-,xFIP,xFIP-,SIERA,WHIP,WHIP+,Stuff+,Location+,Pitching+,WAR,RA9-WAR,NameASCII,PlayerId,MLBAMID
"Matt Manning","DET",18,18,85.1,385,0.2836,0.9029,0.8544,0.4715,0.0683,0.2421,0.1481,64.23384524400488,0.0857,100.80310024090207,0.0623,0.3049645390070922,104.58173625700881,0.6186,86.01357802455797,0.102040816,11.783413591056034,0.0788,0.4178,5.800783670275551,133.74753238327582,5.44,4.623155914061025,108.77892695979682,5.125975806441701,119.46250127371256,5.270286635444952,1.5117193807384768,116.18243770172805,89.81315974665728,101.13884588318085,98.0869809992963,0.8038809895515442,-0.19166000187397003,"Matt Manning",20369,666159
"Matt Strahm","SDP",1,1,1.1,8,0.3478,0.8333,0.8077,0.4773,0.1136,0.1818,0.125,53.62206179526665,0,0,0.125,0.5714285714285714,198.73426253267132,0.75,103.75970130718513,0,1.4481142589024134,0,0.2857,6.750016696792419,169.88697298525236,,1.6700265973714603,39.24242189833796,2.9932998674027163,70.17293146967243,2.698797482114664,3.0000074207966305,231.9975995353941,82.22045454545456,103.55454545454545,98.02045454545454,0.053724899888038635,-0.02011840045452118,"Matt Strahm",13799,621381
"Cory Abbott","CHC",1,1,5,20,0.3269,0.9167,0.8537,0.3882,0.0706,0.1765,0.2,85.79529887242664,0.1,112.72813766134288,0.1,0.16666666666666666,57.964159905362465,1,138.34626840958015,0.285714285,21.407499040876115,0.1429,0.2857,3.6,86.63983845310273,,7.970030307769775,190.4331156542868,5.240134301781655,123.59889787727188,5.1482779766082745,1.2,92.7988102671248,97.2,98.09529411764706,97.94705882352942,-0.12204399704933167,0.12279299646615982,"Cory Abbott",20277,676265
"Michael King","NYY",6,6,24.2,114,0.2965,0.8718,0.8098,0.4447,0.086,0.2752,0.1754,76.11582135541704,0.1053,123.7932809769668,0.0702,0.3157894736842105,108.29393986955868,0.6349,88.27660104588186,0.12,8.201282207782452,0.0886,0.4177,5.472965496496991,129.17046692524403,,4.953811654776202,114.33146997548207,5.16093298911972,120.27056556266982,5.1816757679026395,1.581078921210242,121.51303053036852,99.30839506172842,100.41160493827164,97.8925925925926,0.12729600071907043,-0.19925999641418457,"Michael King",19853,650633
"Trent Thornton","TOR",3,3,5.1,25,0.2692,0.8125,0.8261,0.4747,0.0808,0.2525,0.16,69.41762927050972,0.08,94.08289434219938,0.08,0.26666666666666666,91.44821588984956,0.5172,71.91498970626425,0.428571428,4.6889940149643845,0.1111,0.4444,3.37500201165796,75.07527203512645,,10.6700347781208,248.91036355583708,5.673254294193677,132.1132977106059,5.101546729224702,1.68750100582898,129.69204667175356,82.77938144329897,102.41649484536084,97.86288659793813,-0.2713710069656372,-0.2913860082626343,"Trent Thornton",17948,663423
"Jon Gray","COL",29,29,149,644,0.2581,0.8555,0.7553,0.4533,0.11,0.2877,0.2438,104.57967293930461,0.0901,101.52534046879143,0.1537,0.2975,103.466025431072,0.6965,96.35668747977077,0.151079136,9.646135265700483,0.0689,0.3777,4.590604026845638,94.93306867687107,3.92,4.223721582937561,94.26549442160218,4.037453391027931,95.0011565600526,4.165934034364632,1.3288590604026846,102.76378318171537,92.7581459566075,100.49321499013809,97.81372781065093,2.2842800617218018,2.282860040664673,"Jon Gray",14916,592351
"Antonio Senzatela","COL",28,28,156.2,670,0.2659,0.8901,0.8191,0.4636,0.0861,0.2499,0.1567,67.22765917365422,0.0478,53.84030452102104,0.109,0.32421875,112.75840481590042,0.6677,92.36768657516522,0.086956521,8.070331573486328,0.0592,0.4275,4.423394633599449,91.47520110222737,4.32,3.610454881677946,80.44050881301803,4.168847365428771,98.12548559609068,4.440010174871363,1.3404226162422574,103.65802003535688,89.64874999999996,102.46874999999999,97.754625,3.5004498958587646,2.6973400115966797,"Antonio Senzatela",15488,622608
"Justin Bruihl","LAD",2,2,2.2,9,0.2778,0.8,0.7333,0.4375,0.125,0.2813,0.1111,47.66405488146186,0,0,0.1111,0.25,86.94623985804371,1,138.34626840958015,0,12.448399543762207,0,0.25,0,0,,2.4200312688934407,55.855103363074164,4.404933720429339,103.73922440948903,4.941143954688202,0.7499990388763347,57.999182091009104,103.04687500000001,93.58125,97.75312500000001,0.08578020334243774,0.17849299311637878,"Justin Bruihl",23779,677865
"JT Brubaker","PIT",24,24,124.1,538,0.3123,0.8674,0.7454,0.412,0.1199,0.286,0.2398,102.85867586882101,0.0706,79.62210437451841,0.1691,0.2844311377245509,98.92087169478027,0.7263,100.48085241191995,0.224,12.578957141285212,0.0884,0.3867,5.356582717534206,125.86026273726507,4.63,5.156630805113543,121.71325022855353,4.00283414354029,94.17796873409146,4.03994093481324,1.294909635920431,100.13839468070978,88.89072164948456,101.31932989690716,97.69597938144327,0.3306489884853363,0.4720019996166229,"JT Brubaker",17578,664141
"Robert Dugger","SEA",4,4,11.1,53,0.2385,0.8448,0.7738,0.4495,0.096,0.298,0.1321,57.30228801003723,0.1509,177.5148947190095,-0.0189,0.3142857142857143,107.77825444160842,0.625,86.89727928054101,0.153846153,15.133139716254341,0.0541,0.4324,7.147080073370311,172.527402426522,,6.611217009762887,157.92773551730153,6.340923260037421,147.54701996198781,6.451350665023558,1.852946685688599,142.407291735239,90.31288659793815,100.14484536082473,97.66134020618554,-0.16508300602436066,-0.26340800523757935,"Robert Dugger",19191,667498
"Caleb Smith","ARI",13,13,57,264,0.274,0.8286,0.7901,0.4286,0.0934,0.2692,0.2462,105.61921253604538,0.1515,170.8002079970715,0.0947,0.2605633802816901,90.62002464077794,0.6586,91.11514981902657,0.172839506,25.073051948051948,0.1282,0.3141,6.947368421052632,165.1753236104002,,6.345468904261004,154.98333980931665,5.6597348630951165,133.57629770270208,5.228148098453475,1.5964912280701755,123.46040547234438,93.20265811182401,97.05389550870763,97.62648945921175,-0.5202339887619019,-0.7316460013389587,"Caleb Smith",14875,592761
"Peter Lambert","COL",2,2,5.2,30,0.2603,0.8333,0.8,0.4065,0.0894,0.2358,0.1,42.89764943621333,0.0667,75.15209102270767,0.0333,0.43478260869565216,151.2108519270325,0.625,86.4664177559876,0.25,0.736595869064331,0.12,0.4,11.117640821994993,229.91130437457042,5.77,7.7582630279581855,173.945321338649,5.660890080867222,133.60376684993497,5.404822017526849,2.470586849332221,191.05626689969532,90.61219512195122,101.82764227642276,97.54552845528457,-0.11692199856042862,-0.21657900512218475,"Peter Lambert",17969,663567
"Dean Kremer","BAL",13,13,53.2,245,0.2565,0.8669,0.8188,0.4503,0.0822,0.2363,0.1918,83.23032050798366,0.102,120.0036913789976,0.0898,0.2967741935483871,101.77301445805837,0.6595,91.69528850284918,0.195402298,21.19263123629386,0.1395,0.4535,7.546579380758427,171.02662865429969,6.43,6.989903821487005,153.04899148391837,5.732127913626762,133.47421028367353,5.260884532606885,1.6397505814981275,126.02221166749483,94.85055837563448,98.55431472081223,97.521116751269,-0.33301401138305664,-0.8061699867248535,"Dean Kremer",19350,665152
"Kyle Gibson","- - -",30,30,177.2,731,0.322,0.8926,0.7676,0.3438,0.1036,0.2718,0.2079,89.82694093889904,0.0834,96.80316067991542,0.1245,0.2727272727272727,94.03651532563389,0.7477,103.79368911270994,0.108843537,7.289350374477116,0.045,0.3855,3.4953088680313975,80.81135397633028,,3.7779101109056707,86.22111444146982,4.066995903093378,95.2111801426297,4.353773367918236,1.1932455394889796,91.918763332452,97.26362433789424,99.19249641081497,97.47080428204136,3.2517799139022827,4.341180086135864,"Kyle Gibson",10123,502043
"Eric Lauer","MIL",20,20,106.2,439,0.3037,0.8248,0.7815,0.4456,0.1054,0.2612,0.2301,98.69390866998587,0.0797,89.8743688920584,0.1503,0.25,86.94623985804371,0.79,109.29088638766862,0.109243697,17.505972696245735,0.0698,0.3688,3.0374905130563445,72.2163392750452,,3.901278023875933,91.22490474614462,4.285265944801055,100.8937247754423,4.3315754945150164,1.1249964863171646,86.99861290410718,90.1499102333932,101.60406941950927,97.45984440454819,1.752310037612915,2.804419994354248,"Eric Lauer",19316,641778
"Zach Thompson","MIA",14,14,63.2,263,0.3446,0.8638,0.7578,0.4044,0.1177,0.2686,0.2091,89.70991314731593,0.0837,94.29730133717487,0.1255,0.25280898876404495,87.9231639013925,0.6757,93.47720829137425,0.085714285,13.057444932725694,0.0761,0.3587,3.2513072771265734,77.12554680245597,,3.798302245378775,90.78729363746845,4.513043245058191,106.30988815880045,4.563909578257135,1.1465962861364245,88.66897600846998,98.4211480362538,99.36294058408862,97.45377643504531,1.148419976234436,1.0792100429534912,"Zach Thompson",16094,605507
"Kyle Hendricks","CHC",32,32,181,785,0.3564,0.8786,0.8164,0.4126,0.089,0.2752,0.1669,71.58715982312856,0.0561,63.185197712897356,0.1108,0.29858657243816256,103.84391898239849,0.7303,101.03940942245649,0.155778894,11.141816273609932,0.0838,0.33,4.773480662983426,114.88155374997046,4.95,4.893787213847124,116.53946176056417,4.607089087597573,108.54614106084051,4.7010950860175615,1.3480662983425415,104.24912387282896,77.41621524015888,106.93734200072224,97.45265438786565,1.1384299993515015,1.3934799432754517,"Kyle Hendricks",12049,543294
"Wil Crowe","PIT",25,25,116,519,0.2894,0.8696,0.765,0.3906,0.1045,0.2538,0.21,90.09332890616486,0.106,119.4614175058893,0.104,0.30864197530864196,107.34103686178236,0.7417,102.61445069873542,0.187969924,13.731942085597826,0.0946,0.3696,5.431034482758621,127.60960914457895,,5.670030307769776,133.93106281379136,4.891236164934677,115.30268349954756,4.846139314758608,1.5517241379310345,119.99846155231653,95.22365591397849,97.30121552127164,97.43038803179053,-0.2701849937438965,0.061148401349782944,"Wil Crowe",19800,640444
"Garrett Richards","BOS",22,22,110.1,504,0.2787,0.9,0.8052,0.4545,0.0942,0.2472,0.1726,74.89253131046682,0.0952,112.00344536546683,0.0774,0.3352601156069364,114.97102286729644,0.7231,100.53875565354902,0.156521739,10.933674006172307,0.0934,0.4945,5.220559570065955,113.79200817263748,,5.154930560971936,119.34532770243302,4.873069282476191,113.61635708231148,5.035254139572926,1.6495518085972287,126.77548007917952,91.97823560486,97.53106180665608,97.40655044902273,0.4946489930152893,0.5829830169677734,"Garrett Richards",9784,572070
"Madison Bumgarner","ARI",26,26,146.1,613,0.3059,0.8696,0.802,0.4699,0.0963,0.2812,0.2023,86.7750164100991,0.0636,71.71936930249669,0.1387,0.26506024096385544,92.18396515069695,0.6782,93.82526177028684,0.123076923,18.509420089544662,0.0752,0.3827,4.6742705664885555,111.13188572563635,4.32,4.632448292022043,112.86417892171647,4.851470664261006,114.3571263767504,4.5662707922061205,1.182235099418889,91.42500890175741,93.82299605781863,101.20258431887865,97.39544459045118,1.3885600566864014,1.1770100593566895,"Madison Bumgarner",5524,518516
"Sam Long","SFG",5,5,22.1,95,0.2968,0.886,0.8045,0.4456,0.0886,0.2835,0.2421,103.85746698836229,0.0737,83.06283768347298,0.1684,0.2786885245901639,96.92367721880282,0.7143,98.81876311017261,0.1,17.656875610351562,0.0625,0.375,4.432842509160198,109.83306191883423,,3.9312254861104154,96.77150049363794,4.554993585684157,107.30739712286871,4.1456387679016,1.2089570479527814,93.49147976172787,92.64025316455697,99.44759493670885,97.39240506329112,0.2928679883480072,0.27116501331329346,"Sam Long",25379,669674
"Brad Keller","KCR",26,26,133.2,613,0.2797,0.883,0.795,0.4123,0.0911,0.2543,0.1958,84.93184638924592,0.1044,122.78354807380094,0.0914,0.3465346534653465,118.83740926279955,0.6869,95.51025786310679,0.14876033,7.873779880943481,0.109,0.4431,5.38651993304567,119.62940792907332,6.47,4.718654788520405,110.64163977799018,4.565195525016005,106.49959967076235,4.837328087180382,1.6608436460224147,127.64330860271728,98.20941377834833,97.90915703893883,97.17454000855803,1.1780699491500854,0.3606550097465515,"Brad Keller",15734,641745
"Cole Irvin","OAK",32,32,178.1,768,0.348,0.8633,0.8267,0.4407,0.0895,0.2479,0.1628,70.61526386126211,0.0547,64.31447855423785,0.1081,0.3022847100175747,103.66274033207903,0.7109,98.84667125412258,0.103603603,16.153555689102564,0.0726,0.3919,4.239260437309745,102.71070216553946,4.92,4.302742752659416,103.3495186670259,4.822489086319684,112.44715387108626,4.848548736843077,1.3289745021724992,102.13767136491639,78.20916573138796,104.70325476992143,97.1216610549944,1.9979699850082397,1.6464200019836426,"Cole Irvin",19244,608344
"Germán Márquez","COL",32,32,180,756,0.288,0.8624,0.7424,0.4484,0.1209,0.2805,0.2328,99.86754331602876,0.0847,95.43122691022208,0.1481,0.29327902240325865,101.99803290882521,0.6925,95.80954735668846,0.159090909,5.239638023453219,0.0527,0.3887,4.4,90.99140325227584,4.06,3.86447475221422,86.16692612419001,3.6416720824109183,85.59013874076541,4.074764818891374,1.2722222222222221,98.38392384801655,93.50964028776983,97.57694244604316,97.04816546762589,3.4411799907684326,3.5260400772094727,"German Marquez",15038,608566
"Framber Valdez","HOU",22,22,134.2,572,0.2745,0.8885,0.7574,0.4224,0.1019,0.2876,0.2185,94.8121026847766,0.1014,119.24842330412291,0.1171,0.2677595628415301,91.82300365988995,0.783,108.86268274124279,0.214285714,-5.484639973958333,0.0582,0.4444,3.1410811602738735,73.24549365375097,3.81,4.009137095266106,94.95422032247916,3.584416584102026,83.82808049217972,3.7918517537022547,1.2475215955697654,95.87764892452543,99.12282973621103,94.6224460431655,97.0336690647482,1.812809944152832,3.5841100215911865,"Framber Valdez",17295,664285
"Asher Wojciechowski","NYY",1,1,4,19,0.25,0.9048,0.8235,0.3735,0.0723,0.241,0.2105,91.33898553972844,0.1579,185.6899220534683,0.0526,0.2,68.58616191738717,0.8929,124.13897028159948,0.125,27.92081798206676,0.1818,0.2727,4.5,106.20697344714527,4.76,7.420030307769776,170.77180857317472,7.698750299215317,178.93431884835294,6.263392654504465,1.5,115.28175055046206,94.7421686746988,99.60361445783133,97.0289156626506,-0.05846729874610901,0.0572488009929657,"Asher Wojciechowski",10836,592879
"Erick Fedde","WSN",27,27,131.2,579,0.288,0.8764,0.7985,0.3971,0.0887,0.2513,0.2176,93.35239760347673,0.0812,91.50643221446143,0.1364,0.30606860158311344,106.44605618504559,0.6591,91.17878260022036,0.186991869,7.325633125403747,0.0896,0.3955,5.263277516827407,124.9333074366378,,4.6890137181095755,109.18288769477391,4.066354161124179,95.6883685542656,4.2992571192366995,1.412654571616014,109.24388630365075,91.39086680761098,102.1333615221987,96.98329809725156,1.1339099407196045,-0.08694510161876678,"Erick Fedde",17425,607200
"Jimmy Lambert","CHW",3,3,11.2,50,0.2906,0.8923,0.8889,0.4179,0.0547,0.1791,0.16,69.41762927050972,0.08,94.08289434219938,0.08,0.2857142857142857,97.9802313105531,0.8451,117.49491275561385,0.1,23.104916042751736,0.1351,0.4054,3.857131716701999,88.3182479946696,,5.312881261493108,118.72641533087864,6.10892466925751,142.1841799978983,5.6373969530156955,1.3714246103829328,105.40015322195326,91.0950248756219,96.8825870646766,96.93333333333332,0.05025700107216835,0.2661220133304596,"Jimmy Lambert",19541,669424
"Anthony Kay","TOR",5,5,20.1,91,0.3,0.8407,0.7857,0.4133,0.0995,0.25,0.2747,119.19235763607001,0.1099,129.23474392874715,0.1648,0.34615384615384615,118.7068187031701,0.7192,99.99138983039653,0.153846153,6.065148247612847,0.0556,0.2593,4.426236843376556,98.45947764195624,,3.760195220219983,88.35006145713957,3.6095398858514423,84.40882646222515,4.055136711137369,1.4754122811255188,113.39207370120019,94.76147959183672,98.72142857142858,96.82168367346941,0.3212510049343109,0.24710600078105927,"Anthony Kay",20387,641743
"Matt Shoemaker","MIN",11,11,50.2,234,0.345,0.8645,0.7809,0.4096,0.1076,0.2574,0.1453,63.03951363082522,0.0897,105.54170752220958,0.0556,0.2891566265060241,99.16071602513809,0.5856,81.41727059584639,0.183333333,12.360635217214595,0.0904,0.3842,7.282890167430723,170.57053971255593,,6.012133787742741,141.86364215320197,5.279139505728798,123.00300729499205,5.361764869366718,1.5789463777627581,121.3491349692013,91.29621125143514,99.17543053960965,96.76590126291619,-0.2781350016593933,-0.90590500831604,"Matt Shoemaker",4776,533167
"Drew Smyly","ATL",23,23,115.2,501,0.3328,0.8773,0.7609,0.423,0.118,0.276,0.2176,93.33021522895325,0.0758,85.50237941963246,0.1417,0.2923076923076923,101.66021891094341,0.7649,105.82041462941439,0.194244604,14.897258791909621,0.108,0.3949,4.7463840236981065,111.50297373214964,,5.357343892461253,128.29914400379963,4.443047154740489,104.64549815624535,4.411825273446826,1.3832813183819619,106.97238384215493,95.24979979979979,103.69654654654657,96.74524524524524,0.1031389981508255,0.7793970108032227,"Drew Smyly",11760,592767
"Taylor Hearn","TEX",11,11,51,211,0.3082,0.8625,0.8005,0.4627,0.0933,0.2711,0.1754,76.07974761664626,0.0711,83.60446725853735,0.1043,0.28187919463087246,96.66506042047857,0.625,86.897279280541,0.132352941,15.748654096554487,0.0823,0.3671,5.823529411764706,131.5287302604267,,4.9543440332599715,112.35805270030978,5.012706380498176,116.84418448947105,4.916614902449276,1.2941176470588236,99.4587651807908,94.95270618556704,99.11752577319588,96.73801546391752,0.3104749917984009,0.04653099924325943,"Taylor Hearn",18325,621368
"Sam Coonrod","PHI",2,2,2.1,10,0.2963,0.8,0.6111,0.3571,0.1667,0.3095,0.4,171.59059774485328,0.1,112.72813766134288,0.3,0.25,86.94623985804371,0.6667,92.23084551415593,0,0.4279775023460388,0.25,0.25,3.85714850621175,91.42489365919488,,2.3128861952782755,52.73504680921661,3.069041586602926,71.97394292104035,2.6391384453569198,0.8571441124914999,66.28496155556813,115.44285714285715,94.90238095238095,96.69047619047619,0.07797569781541824,0.04842979833483696,"Sam Coonrod",17264,656322
"Patrick Sandoval","LAA",14,14,79.2,330,0.3434,0.7945,0.6705,0.3697,0.1531,0.31,0.2606,113.0665928670513,0.0939,110.47612482736679,0.1667,0.2736318407960199,93.83678869294265,0.7488,104.11655578284147,0.129032258,5.782850477430555,0.0526,0.3349,3.3891198242801193,76.91402803696526,,3.634465246652607,82.92917849772444,3.70212613358764,86.54903441700455,3.9759213918636025,1.1799157906753006,90.68183856745415,95.11740797546014,95.7403374233129,96.6598159509202,1.7158499956130981,1.957319974899292,"Patrick Sandoval",19447,663776
"Ranger Suárez","PHI",12,12,65.2,260,0.3253,0.85,0.7614,0.3894,0.1131,0.2694,0.25,107.2441235905333,0.0731,82.37825435811355,0.1769,0.2947976878612717,102.52620191353132,0.8659,119.7970479660053,0.02173913,5.9652046069764255,0.0172,0.3161,1.5076133957843474,35.73453139457495,,2.3476957282510407,53.54346243199466,3.3856732335392827,79.50291411445214,3.6772797135806856,1.081217687885744,83.61309589630709,90.32576204523106,101.66243854473943,96.58603736479841,2.3523900508880615,3.4753799438476562,"Ranger Suarez",17277,624133
"Sean Nolin","WSN",5,5,17.2,82,0.2683,0.8468,0.7935,0.4727,0.1022,0.2428,0.1951,83.70273051307994,0.0488,54.98933453723347,0.1463,0.39285714285714285,136.62980549121156,0.7955,110.04816799019046,0.210526315,14.617724188442889,0.0667,0.4333,5.603762896576161,133.01533702558345,,5.32096960140507,124.03141159417211,4.275094610521189,100.65186745153724,4.384651614223774,1.6981099686594427,131.3188206619507,80.50321543408359,102.97942122186495,96.57845659163988,0.11452499777078629,0.07639130204916,"Sean Nolin",11341,543594
"Paul Campbell","MIA",1,1,3.2,20,0.3488,0.8947,0.8235,0.3944,0.0845,0.2676,0.2,85.79529887242664,0,0,0.2,0.5714285714285714,198.73426253267132,0.5814,80.43387686648927,0.25,7.663399759928385,0.0667,0.3333,9.818172667645873,232.9007599252012,,5.351846456135525,128.33711076476484,3.7311497801404148,87.71776879662521,3.5314585919610706,2.4545431669114683,189.81557136557083,90.57714285714285,95.77571428571427,96.5,-0.005855190102010965,-0.2081110030412674,"Paul Campbell",22248,669294
"Tucker Davidson","ATL",4,4,20,83,0.3193,0.8737,0.7432,0.4521,0.1254,0.2739,0.2169,93.03104659280861,0.0964,108.65362647139148,0.1205,0.2222222222222222,77.28554654048328,0.7979,110.3826609062198,0.142857142,10.005857195172991,0.1228,0.4035,3.6,84.57189798203112,6.03,4.520030307769776,108.08783563212901,4.422608303278684,104.15949643983046,4.644704694626664,1.15,88.93219317266124,95.12145214521453,96.63003300330034,96.46930693069307,0.18989500403404236,0.5206810235977173,"Tucker Davidson",19871,656353
"Hyeon-Jong Yang","TEX",4,4,15,67,0.3312,0.8395,0.7594,0.4185,0.1185,0.2407,0.209,90.65735127719178,0.1343,157.97500891093915,0.0746,0.34146341463414637,117.09832522480738,0.5963,82.91116552018693,0.214285714,14.581767237463662,0.1591,0.4318,6.6,149.06589429515026,,5.703363641103109,129.2019799759799,4.7500996371110284,110.77381167581883,5.2049074345949125,1.7333333333333334,133.21446730275616,88.95666666666666,96.30185185185185,96.4548148148148,0.030696099624037743,-0.26771900057792664,"Hyeon-Jong Yang",27513,660365
"Paul Blackburn","OAK",9,9,38.1,175,0.2783,0.9405,0.8566,0.3774,0.0602,0.2364,0.1486,64.45922693183891,0.0571,67.2020672192801,0.0914,0.34108527131782945,116.96864823120295,0.7197,100.063533620083,0.205128205,9.73588202981388,0.0876,0.5109,5.869570084920207,142.210575110262,5.44,5.465684385427457,131.0125874499585,4.547684663273443,106.09482156912402,4.707269697587549,1.6173926456224572,124.30390367653334,86.80926470588234,100.75205882352944,96.41970588235293,-0.055803000926971436,-0.2052219957113266,"Paul Blackburn",14739,621112
"Josiah Gray","- - -",13,13,66.2,290,0.3452,0.8333,0.7153,0.3803,0.1391,0.2782,0.2379,102.06682103982658,0.1103,124.38966863044338,0.1276,0.25146198830409355,87.4546974010732,0.7507,103.85768018262462,0.168421052,21.65113813705866,0.1123,0.3583,5.26499748945356,125.15916632361258,,5.7500290775304945,134.11016590777078,5.14424236029706,121.31874782877419,4.761285891182869,1.3649993491175894,105.55859634459337,99.8330046543804,94.90737957906855,96.38182854451135,0.1839384026825428,0.2931105010211468,"Josiah Gray",24580,680686
"Edwin Uceta","LAD",1,1,2,9,0.4,0.8889,0.8,0.4444,0.1111,0.2593,0.2222,95.32810976292372,0.1111,125.2534861651275,0.1111,0.6,208.6709756593049,0.8333,115.28855696186804,0.333333333,17.158667246500652,0.1667,0.5,9,219.79884520128817,,9.170030307769775,214.41015359351562,5.316570301353932,125.41641815513276,4.925789088868942,2.5,193.33085472317663,99.60740740740741,85.56296296296296,96.2925925925926,-0.05766519904136658,-0.07192099839448929,"Edwin Uceta",20539,670955
"Humberto Castellanos","ARI",7,7,34,147,0.261,0.9006,0.876,0.4829,0.057,0.2567,0.1293,55.44594115634614,0.0612,69.01722624237372,0.068,0.3063063063063063,106.52872631255805,0.7042,97.42694956862307,0.130434782,14.131913425611414,0.0684,0.3419,5.5588235294117645,132.1623411508349,,5.317089131299188,129.6978921028122,5.410046772571171,127.6391323590539,5.346570382812696,1.4411764705882353,111.44955154630183,80.14258555133081,102.04049429657793,96.2912547528517,0.040458500385284424,0.08546759933233261,"Humberto Castellanos",21183,528748
"T.J. Zeuch","TOR",3,3,11,49,0.3578,0.875,0.8632,0.4263,0.0684,0.2158,0.102,44.27144709717685,0.102,120.0036913789976,0,0.25,85.73270239673397,0.7813,108.62159910067628,0.1875,9.12413185521176,0.1282,0.4359,4.909090909090909,109.20033059894871,,7.170030307769776,167.58260328044884,6.190917574275623,144.07951404421618,6.133474729507225,1.5454545454545454,118.7751369307791,103.6746031746032,103.22645502645503,96.27671957671957,-0.20524699985980988,0.04271269962191582,"T.J. Zeuch",19269,643615
"Cam Bedrosian","PHI",1,1,1.1,5,0.4091,0.8,0.5714,0.2143,0.2143,0.25,0.4,171.59059774485328,0.2,225.45627532268577,0.2,0,0,1,138.34626840958015,0,-5.728499889373779,0,0,0,0,,2.4200284525706177,55.22331560393447,3.7433017226018737,88.00672167174548,4.226213732114665,0.7500018551991576,57.999399883848525,93.32142857142857,97.45,96.2642857142857,0.042959898710250854,0.08876310288906097,"Cam Bedrosian",13360,592135
"Josh Fleming","TBR",11,11,56.1,250,0.3743,0.9052,0.8247,0.374,0.0858,0.2398,0.156,67.68218853874697,0.08,94.08289434219938,0.076,0.32065217391304346,109.96150959581095,0.6057,84.20973454762407,0.125,2.405374292383857,0.0632,0.3474,6.230772746821266,150.86518777311124,,4.288374134122311,104.16462585003829,4.40711881287056,102.84552527989806,4.6931320705662865,1.508876591110563,115.96395652522634,90.58083700440527,103.27500000000002,96.2501101321586,0.5902619957923889,-0.35399600863456726,"Josh Fleming",20418,676596
"Jay Jackson","SFG",1,1,0.1,4,0.2353,1,0.4286,0.2273,0.1818,0.3182,0.25,107.2441235905333,0.5,563.6406883067144,-0.25,0,,0,0,1,29.96380043029785,1,1,81.0000844896721,2006.9486513001332,,54.17008350497073,1346.8667588548499,20.46312833304497,485.57624489179346,13.180965593092262,9.000009387741345,695.9918029794591,101.28636363636365,88.85909090909091,96.25,-0.16628000140190125,-0.2398100048303604,"Jay Jackson",7432,543351
"Ross Stripling","TOR",19,19,86.1,368,0.2822,0.8518,0.7874,0.4399,0.0995,0.2636,0.2283,99.03330238253992,0.0707,83.08951159257239,0.1576,0.27310924369747897,93.65757404685223,0.7701,107.07721616189552,0.163793103,18.123935193900603,0.1051,0.4086,4.691121625736863,104.35171030581066,,5.0233129253448325,117.70046223296762,4.5329547250962525,105.75432682361867,4.320055554717892,1.2741317995828516,97.92276285861442,87.15505154639172,102.51161512027485,96.16797250859108,0.4451979994773865,1.1092100143432617,"Ross Stripling",13273,548389
"Robert Gsellman","NYM",1,1,2,8,0.1667,1,0.9,0.4545,0.0455,0.1818,0,0,0,0,0,0.2857142857142857,99.36713126633566,1,138.34626840958015,0.5,4.454549789428711,0.125,0.625,4.5,112.45851088743757,,9.670030307769775,232.120742222889,4.934390303492546,116.32881676582845,5.7346779766082765,1.5,115.99851283390599,91.57727272727273,92.82727272727271,96.06363636363636,-0.09062770009040833,0.022174499928951263,"Robert Gsellman",13696,607229
"Alec Mills","CHC",20,20,99.1,424,0.3194,0.9128,0.8402,0.4224,0.0738,0.2589,0.1698,72.8450647566064,0.0566,63.80837914895404,0.1132,0.3215434083601286,111.82796123221055,0.6678,92.38105857208461,0.147727272,7.832807570977918,0.0494,0.3981,4.802015143995145,115.5682823125256,,4.267346137320029,101.49187979763235,4.129060983294403,97.17943194706949,4.422861683107542,1.3791951252145385,106.65638895510614,81.78062460165708,104.11810070108349,96.05519439133207,1.2251399755477905,0.41457098722457886,"Alec Mills",13834,621219
"Austin Gomber","COL",23,23,115.1,488,0.3089,0.8529,0.7538,0.4473,0.1135,0.3042,0.2316,99.33267182915087,0.084,94.71011515913484,0.1475,0.26366559485530544,91.69892821041265,0.6949,96.13893225179557,0.168067226,11.753846153846155,0.0937,0.3353,4.52602463450409,93.59757560179457,4.03,4.609340823723183,102.9585808769803,4.175456675824978,98.28264394732574,4.289550970340546,1.2398879745863693,95.88344075510844,88.6399020141535,99.84469243331517,95.84697876973324,1.3244600296020508,1.79885995388031,"Austin Gomber",16561,596295
"Ervin Santana","KCR",2,2,6,25,0.3529,0.9524,0.8205,0.3855,0.0843,0.2771,0.12,52.06322195288228,0.04,47.04144717109969,0.08,0.25,85.73270239673396,0.5357,74.48338214115256,0.111111111,20.94131630345395,0.1429,0.3333,6,133.25420800375497,,4.8366969744364425,113.38502866108222,5.3165703013539325,123.8682512001008,5.618764376608276,1.1666666666666667,89.6635837614705,88.5144578313253,96.27228915662651,95.83855421686746,0.033229898661375046,0.012843499891459942,"Ervin Santana",3200,429722
